call_id,agent_id,call_duration,hold_time,csat_score,first_call_res,repeat_call,issue_type,channel
3137,6,583,183,4,1,0,Billing,Voice
3138,15,471,151,3,0,0,Billing,Voice
3139,18,622,102,4,1,1,Tech,Chat
3140,32,753,55,5,1,0,Tech,Voice
3141,11,847,140,5,1,0,Tech,Voice
3142,20,693,142,5,1,0,General,Voice
3143,24,484,157,5,1,0,General,Voice
3144,15,562,102,2,0,1,Tech,Voice
3145,48,638,136,4,1,1,Billing,Email
3146,7,331,27,5,1,0,General,Voice
3147,21,545,58,5,1,0,General,Voice
3148,42,763,176,5,1,0,Tech,Voice
3149,26,693,130,2,0,1,Tech,Chat
3150,44,364,148,5,1,0,Billing,Voice
3151,14,506,84,5,1,0,General,Chat
3152,37,996,76,4,1,0,Tech,Voice
3153,21,838,94,5,1,0,Tech,Voice
3154,18,689,134,5,1,0,Billing,Chat
3155,5,403,161,5,1,0,General,Voice
3156,3,788,105,5,1,0,Tech,Voice
3157,23,560,20,5,1,0,Billing,Chat
3158,26,766,144,2,0,1,Tech,Voice
3159,37,833,136,2,0,1,Tech,Email
3160,24,772,148,5,1,0,Tech,Voice
3161,49,571,171,5,1,0,Tech,Chat
3162,19,841,166,2,0,1,Tech,Chat
3163,25,650,201,3,1,1,General,Voice
3164,21,708,121,2,0,1,Billing,Voice
3165,12,713,94,5,1,0,Billing,Voice
3166,41,607,182,3,1,1,Billing,Email
3167,33,578,174,2,0,1,Tech,Chat
3168,50,520,106,3,0,0,Tech,Voice
3169,4,522,186,1,0,1,General,Voice
3170,42,887,124,2,0,1,Tech,Voice
3171,7,878,196,3,1,1,Tech,Chat
3172,22,582,223,3,1,1,General,Email
3173,33,545,278,1,0,1,Billing,Voice
3174,17,778,123,5,1,0,General,Chat
3175,24,836,204,4,1,0,Tech,Voice
3176,34,736,171,5,1,0,Tech,Chat
3177,28,653,176,5,1,0,Tech,Voice
3178,43,598,145,3,0,0,Tech,Chat
3179,41,417,177,5,1,0,Billing,Email
3180,39,598,37,5,1,0,Tech,Chat
3181,22,792,118,2,0,1,Tech,Email
3182,49,547,80,5,1,0,General,Voice
3183,17,701,75,5,1,0,Tech,Email
3184,34,638,33,2,0,1,General,Chat
3185,6,1021,88,4,1,0,Tech,Voice
3186,46,626,109,5,1,0,Tech,Voice
3187,6,648,131,5,1,0,Tech,Email
3188,34,417,119,2,0,1,Tech,Voice
3189,1,546,183,4,1,0,General,Voice
3190,10,730,66,5,1,0,Tech,Chat
3191,21,883,3,5,1,0,Tech,Voice
3192,5,539,151,5,1,0,Billing,Chat
3193,2,661,117,5,1,0,Tech,Voice
3194,22,573,115,5,1,0,Billing,Voice
3195,48,833,77,2,0,1,Tech,Voice
3196,2,355,174,5,1,0,Billing,Voice
3197,10,670,94,2,0,1,Billing,Chat
3198,34,706,66,5,1,0,Billing,Chat
3199,16,615,220,4,1,0,Billing,Voice
3200,48,609,161,2,0,1,Tech,Chat
3201,39,510,117,5,1,0,General,Chat
3202,22,927,0,1,0,1,Tech,Email
3203,12,603,105,3,0,0,Tech,Chat
3204,24,844,118,3,0,0,Tech,Voice
3205,47,543,207,4,1,0,Billing,Voice
3206,40,569,15,3,0,0,General,Chat
3207,38,449,213,4,1,0,Billing,Chat
3208,10,799,146,5,1,0,Tech,Voice
3209,35,788,47,5,1,0,Tech,Chat
3210,49,368,175,5,1,0,Billing,Voice
3211,32,749,105,5,1,0,Tech,Voice
3212,7,842,20,3,0,0,Tech,Voice
3213,21,692,93,2,0,1,Tech,Voice
3214,20,382,135,2,0,1,Tech,Chat
3215,26,536,123,5,1,0,Billing,Voice
3216,4,969,158,4,1,0,Tech,Voice
3217,46,508,185,2,0,0,Billing,Voice
3218,22,964,54,1,0,1,Tech,Voice
3219,15,452,118,5,1,0,Billing,Voice
3220,40,575,83,3,0,0,Tech,Chat
3221,21,749,45,5,1,0,Tech,Voice
3222,15,626,116,5,1,0,Tech,Chat
3223,22,589,145,5,1,0,General,Voice
3224,28,505,149,5,1,0,General,Email
3225,14,971,96,1,0,1,Tech,Voice
3226,27,683,59,5,1,0,Tech,Voice
3227,41,560,81,5,1,0,Billing,Chat
3228,40,839,7,5,1,0,Tech,Chat
3229,28,664,48,4,1,1,Billing,Voice
3230,26,727,53,5,1,0,Billing,Voice
3231,49,521,170,4,1,1,General,Voice
3232,2,690,170,2,0,1,Tech,Voice
3233,25,462,247,4,1,0,Tech,Voice
3234,3,795,134,5,1,0,Billing,Voice
3235,8,804,90,5,1,0,Tech,Chat
3236,44,640,120,5,1,0,Billing,Email
3237,33,616,109,5,1,0,Billing,Voice
3238,42,555,82,2,0,1,Billing,Chat
3239,35,802,139,5,1,0,Tech,Voice
3240,6,666,131,2,0,1,Tech,Voice
3241,39,513,115,5,1,0,Billing,Chat
3242,23,607,102,5,1,0,Tech,Chat
3243,25,736,157,5,1,0,Billing,Email
3244,50,834,86,5,1,0,Tech,Chat
3245,43,787,95,4,1,1,General,Voice
3246,19,1094,148,4,1,0,Tech,Voice
3247,5,381,180,4,1,0,General,Chat
3248,11,668,175,5,1,0,General,Voice
3249,12,546,104,2,0,1,Tech,Voice
3250,10,776,44,5,1,0,Tech,Voice
3251,8,587,102,3,0,0,General,Email
3252,24,556,124,4,1,1,Tech,Chat
3253,28,461,53,5,1,0,Billing,Voice
3254,41,593,101,5,1,0,General,Email
3255,36,776,192,4,1,0,Tech,Chat
3256,37,427,128,5,1,0,Billing,Voice
3257,21,645,87,5,1,0,Tech,Voice
3258,8,526,121,3,0,0,Tech,Voice
3259,9,569,125,2,0,1,Tech,Voice
3260,47,694,97,2,0,1,Tech,Chat
3261,15,898,166,5,1,0,Tech,Chat
3262,48,917,10,1,0,1,Tech,Voice
3263,46,1025,148,4,1,0,Tech,Chat
3264,40,813,85,2,0,1,Tech,Voice
3265,18,778,182,4,1,0,Tech,Voice
3266,42,824,43,5,1,0,Tech,Chat
3267,20,822,176,2,0,1,Tech,Voice
3268,6,507,72,5,1,0,Tech,Chat
3269,12,776,139,2,0,1,General,Voice
3270,2,318,92,5,1,0,Billing,Voice
3271,7,687,187,4,1,0,Billing,Voice
3272,16,758,108,2,0,1,Tech,Voice
3273,3,419,76,5,1,0,General,Voice
3274,45,613,203,4,1,0,Billing,Chat
3275,3,535,103,5,1,0,Billing,Voice
3276,27,468,151,5,1,0,Billing,Voice
3277,50,542,176,5,1,0,Tech,Voice
3278,43,374,67,5,1,0,Billing,Chat
3279,40,658,145,3,0,0,Tech,Voice
3280,38,691,153,5,1,0,Tech,Chat
3281,33,404,27,5,1,0,General,Voice
3282,28,755,139,3,0,0,Tech,Voice
3283,1,421,98,5,1,0,Billing,Chat
3284,8,804,217,1,0,1,Tech,Voice
3285,37,697,171,2,0,1,General,Voice
3286,32,793,146,5,1,0,Tech,Voice
3287,48,538,0,5,1,0,General,Chat
3288,43,485,146,5,1,0,General,Voice
3289,37,723,74,5,1,0,Billing,Voice
3290,4,720,172,5,1,0,Tech,Voice
3291,30,848,110,5,1,0,Billing,Voice
3292,6,572,88,5,1,0,Tech,Chat
3293,46,584,93,2,0,1,Billing,Voice
3294,19,961,97,1,0,1,Tech,Chat
3295,32,467,39,2,0,1,General,Email
3296,9,521,47,5,1,0,Billing,Voice
3297,12,625,99,5,1,0,General,Chat
3298,11,596,213,3,1,1,Billing,Voice
3299,46,617,162,5,1,0,Billing,Chat
3300,16,689,168,5,1,0,General,Voice
3301,1,697,191,1,0,1,Tech,Chat
3302,45,965,136,1,0,1,Tech,Voice
3303,21,343,92,5,1,0,Billing,Chat
3304,30,911,95,1,0,1,Tech,Chat
3305,13,922,70,4,1,0,Tech,Voice
3306,34,633,168,5,1,0,Tech,Voice
3307,4,532,63,3,0,0,Tech,Chat
3308,28,522,245,1,0,1,General,Voice
3309,38,810,65,5,1,0,Tech,Email
3310,31,509,193,1,0,1,General,Email
3311,27,825,193,1,0,1,Tech,Chat
3312,5,1040,157,4,1,0,Tech,Voice
3313,25,386,217,4,1,0,Billing,Voice
3314,3,456,108,2,0,1,Tech,Chat
3315,33,541,127,3,0,0,General,Voice
3316,4,468,133,5,1,0,Billing,Voice
3317,25,492,155,5,1,0,Billing,Voice
3318,20,940,10,2,0,0,Tech,Email
3319,34,535,113,5,1,0,Billing,Voice
3320,26,546,171,5,1,0,General,Chat
3321,5,497,97,5,1,0,General,Voice
3322,35,744,237,1,0,1,Tech,Voice
3323,28,582,127,5,1,0,Billing,Chat
3324,29,1167,150,1,0,1,Tech,Voice
3325,9,791,213,1,0,1,Tech,Voice
3326,38,689,127,2,0,1,General,Chat
3327,50,777,212,2,0,0,Tech,Voice
3328,6,445,154,3,0,0,Tech,Voice
3329,19,664,155,2,0,1,Tech,Voice
3330,44,583,66,3,0,0,General,Voice
3331,11,858,186,1,0,1,Tech,Chat
3332,2,781,83,2,0,1,Tech,Voice
3333,47,660,108,5,1,0,Billing,Voice
3334,44,531,195,4,1,0,Tech,Voice
3335,44,757,97,5,1,0,Tech,Voice
3336,9,949,140,4,1,0,Tech,Voice
3337,21,604,116,5,1,0,Tech,Voice
3338,24,684,118,3,0,0,Billing,Chat
3339,34,678,111,5,1,0,Billing,Email
3340,22,401,57,5,1,0,Billing,Chat
3341,3,590,152,5,1,0,Billing,Voice
3342,12,773,158,5,1,0,Tech,Voice
3343,28,528,85,2,0,1,Billing,Chat
3344,30,366,93,5,1,0,Billing,Voice
3345,26,518,174,5,1,0,General,Chat
3346,48,726,104,2,0,1,Tech,Chat
3347,21,495,125,5,1,0,Tech,Voice
3348,28,554,67,2,0,1,Tech,Voice
3349,26,610,116,5,1,0,Tech,Voice
3350,33,424,67,4,1,1,Billing,Voice
3351,21,589,83,5,1,0,General,Chat
3352,35,659,74,5,1,0,Billing,Email
3353,34,703,171,5,1,0,Tech,Email
3354,41,864,40,5,1,0,Tech,Voice
3355,47,892,136,2,0,1,Tech,Email
3356,18,737,106,2,0,1,Tech,Chat
3357,11,811,203,3,1,1,Tech,Chat
3358,23,523,166,5,1,0,Billing,Email
3359,48,581,45,3,0,0,Tech,Voice
3360,22,460,86,5,1,0,General,Voice
3361,17,589,119,5,1,0,General,Voice
3362,5,535,86,5,1,0,Billing,Voice
3363,44,860,174,3,0,0,Tech,Chat
3364,11,323,130,5,1,0,General,Voice
3365,30,503,108,2,0,1,Tech,Voice
3366,15,520,178,5,1,0,Tech,Voice
3367,27,569,49,5,1,0,General,Email
3368,35,384,104,5,1,0,General,Voice
3369,33,798,134,5,1,0,Tech,Voice
3370,20,862,111,5,1,0,Tech,Voice
3371,16,977,0,1,0,1,Tech,Voice
3372,34,960,140,4,1,0,Tech,Chat
3373,2,466,150,2,0,1,Billing,Voice
3374,35,349,59,5,1,0,Billing,Voice
3375,40,655,0,4,1,1,Tech,Chat
3376,28,667,79,5,1,0,Billing,Voice
3377,47,691,107,5,1,0,Tech,Chat
3378,39,746,113,2,0,1,Tech,Chat
3379,6,666,1,2,0,1,Tech,Chat
3380,9,987,132,1,0,1,Tech,Voice
3381,20,428,181,4,1,0,General,Voice
3382,1,558,177,5,1,0,Billing,Voice
3383,8,916,193,1,0,0,Tech,Voice
3384,23,770,47,2,0,1,General,Voice
3385,3,645,172,5,1,0,Tech,Voice
3386,4,894,63,5,1,0,Tech,Voice
3387,25,474,167,2,0,1,General,Voice
3388,47,715,75,5,1,0,Billing,Email
3389,38,1009,141,4,1,0,Tech,Chat
3390,15,616,212,4,1,0,Tech,Voice
3391,21,628,175,3,0,0,Billing,Chat
3392,35,683,64,5,1,0,General,Email
3393,46,514,51,5,1,0,General,Voice
3394,14,832,166,5,1,0,Tech,Voice
3395,36,622,199,4,1,0,Billing,Voice
3396,12,791,145,2,0,1,Billing,Chat
3397,17,454,89,5,1,0,Tech,Voice
3398,39,543,122,2,0,1,Billing,Chat
3399,9,562,145,5,1,0,Tech,Chat
3400,35,752,114,2,0,1,Tech,Chat
3401,13,632,64,5,1,0,Tech,Voice
3402,15,711,183,4,1,0,Tech,Voice
3403,18,618,232,2,0,0,Tech,Voice
3404,33,568,205,4,1,0,Billing,Voice
3405,6,911,0,3,1,1,Tech,Chat
3406,27,694,189,4,1,0,Tech,Chat
3407,23,964,154,4,1,0,Tech,Chat
3408,27,906,80,4,1,0,Tech,Voice
3409,34,1055,2,2,0,0,Tech,Voice
3410,46,599,113,5,1,0,General,Chat
3411,38,542,141,5,1,0,Billing,Email
3412,14,359,53,5,1,0,Billing,Voice
3413,36,632,193,4,1,0,Tech,Chat
3414,8,718,192,1,0,1,Tech,Voice
3415,35,736,148,2,0,1,Tech,Voice
3416,19,831,37,5,1,0,General,Chat
3417,30,718,104,3,0,0,Tech,Chat
3418,14,337,163,5,1,0,General,Voice
3419,20,629,159,5,1,0,General,Chat
3420,49,622,78,4,1,1,Billing,Chat
3421,25,681,86,5,1,0,Tech,Voice
3422,40,1069,76,4,1,0,Tech,Chat
3423,24,322,103,5,1,0,Billing,Voice
3424,14,937,90,4,1,0,Tech,Voice
3425,26,706,79,5,1,0,Tech,Voice
3426,38,435,111,2,0,1,Billing,Voice
3427,23,1110,122,4,1,0,Tech,Voice
3428,22,860,185,4,1,0,Tech,Voice
3429,48,514,13,5,1,0,Billing,Chat
3430,19,702,193,1,0,1,Tech,Voice
3431,46,583,75,5,1,0,Billing,Voice
3432,3,680,231,3,1,1,Tech,Chat
3433,42,705,160,4,1,1,Billing,Voice
3434,19,560,152,2,0,1,General,Voice
3435,9,902,113,1,0,1,Tech,Voice
3436,28,574,243,4,1,0,Billing,Voice
3437,20,880,118,2,0,1,Tech,Voice
3438,45,951,210,1,0,0,Tech,Voice
3439,7,1002,85,1,0,1,Tech,Voice
3440,14,823,162,2,0,1,Tech,Voice
3441,9,620,233,4,1,0,Tech,Voice
3442,19,529,69,5,1,0,Billing,Voice
3443,47,546,149,5,1,0,Billing,Voice
3444,14,664,77,5,1,0,Tech,Chat
3445,38,638,145,5,1,0,Tech,Voice
3446,36,776,233,4,1,0,Tech,Voice
3447,40,432,63,5,1,0,General,Email
3448,17,573,129,2,0,1,Tech,Chat
3449,30,495,69,5,1,0,Tech,Voice
3450,9,822,112,4,1,1,Tech,Voice
3451,33,590,157,5,1,0,Billing,Chat
3452,25,511,102,5,1,0,General,Email
3453,14,899,214,1,0,1,Tech,Voice
3454,11,600,149,3,0,0,Tech,Voice
3455,35,595,40,5,1,0,Billing,Chat
3456,41,758,139,2,0,1,Tech,Voice
3457,14,461,207,4,1,0,General,Chat
3458,30,490,152,2,0,1,Billing,Voice
3459,41,481,135,5,1,0,General,Email
3460,4,787,102,2,0,1,Tech,Email
3461,4,839,114,5,1,0,Tech,Voice
3462,28,686,120,2,0,1,Tech,Voice
3463,8,464,0,5,1,0,General,Voice
3464,2,566,147,5,1,0,Billing,Voice
3465,41,351,179,2,0,1,Billing,Voice
3466,46,554,75,5,1,0,General,Voice
3467,22,984,133,1,0,1,Tech,Voice
3468,41,465,141,5,1,0,Billing,Chat
3469,16,723,168,5,1,0,Tech,Voice
3470,29,903,120,3,1,1,Tech,Chat
3471,49,863,152,3,0,0,Tech,Email
3472,48,557,50,2,0,1,Billing,Voice
3473,30,741,59,5,1,0,Tech,Voice
3474,12,401,145,5,1,0,Billing,Voice
3475,35,823,106,5,1,0,Tech,Voice
3476,11,388,25,5,1,0,General,Chat
3477,46,440,140,5,1,0,Tech,Voice
3478,50,670,43,3,0,0,Billing,Chat
3479,21,596,282,4,1,0,Billing,Chat
3480,21,881,0,2,0,1,Tech,Voice
3481,5,639,123,5,1,0,Tech,Voice
3482,48,819,53,5,1,0,Tech,Voice
3483,20,684,174,2,0,1,Tech,Chat
3484,37,700,95,2,0,1,Tech,Voice
3485,3,896,180,1,0,1,Tech,Email
3486,44,532,166,5,1,0,Billing,Chat
3487,33,466,55,5,1,0,Billing,Voice
3488,9,386,76,5,1,0,Billing,Voice
3489,9,804,99,5,1,0,Tech,Voice
3490,4,677,115,4,1,1,General,Voice
3491,35,632,108,4,1,1,Tech,Voice
3492,17,632,163,2,0,1,Billing,Voice
3493,34,436,134,5,1,0,Billing,Voice
3494,24,639,83,5,1,0,Billing,Voice
3495,32,754,65,3,0,0,Tech,Voice
3496,1,790,71,5,1,0,Tech,Voice
3497,8,645,139,2,0,1,Tech,Chat
3498,45,592,108,5,1,0,Billing,Voice
3499,23,478,244,1,0,1,Billing,Voice
3500,47,500,119,4,1,1,Billing,Voice
3501,40,367,131,5,1,0,Billing,Voice
3502,12,634,11,5,1,0,Tech,Voice
3503,12,486,39,5,1,0,Billing,Chat
3504,46,796,52,4,1,1,Tech,Chat
3505,47,839,88,5,1,0,Tech,Email
3506,15,477,31,5,1,0,General,Voice
3507,41,530,50,5,1,0,General,Chat
3508,19,1002,159,1,0,1,Tech,Chat
3509,26,565,68,5,1,0,Billing,Chat
3510,29,669,117,5,1,0,Tech,Voice
3511,22,498,155,5,1,0,Tech,Voice
3512,40,447,176,5,1,0,Billing,Chat
3513,21,616,137,2,0,1,Tech,Chat
3514,38,787,141,5,1,0,General,Chat
3515,20,622,178,5,1,0,Tech,Voice
3516,29,556,144,5,1,0,Billing,Voice
3517,4,594,182,4,1,0,Billing,Email
3518,7,915,0,3,1,1,Tech,Voice
3519,28,550,114,5,1,0,Billing,Chat
3520,28,673,123,2,0,1,Tech,Voice
3521,4,663,112,2,0,1,Tech,Chat
3522,22,592,127,5,1,0,Billing,Voice
3523,12,467,95,5,1,0,General,Voice
3524,45,584,167,5,1,0,Tech,Voice
3525,3,488,87,5,1,0,Billing,Voice
3526,22,551,106,5,1,0,Tech,Voice
3527,44,1027,206,1,0,1,Tech,Chat
3528,2,839,198,4,1,0,Tech,Voice
3529,24,744,129,3,0,0,General,Email
3530,34,822,81,3,0,0,Tech,Voice
3531,27,732,21,2,0,1,General,Voice
3532,41,805,112,2,0,1,Tech,Email
3533,1,858,150,2,0,1,Tech,Chat
3534,8,293,76,5,1,0,General,Chat
3535,23,612,120,2,0,1,Tech,Voice
3536,38,554,99,5,1,0,Billing,Email
3537,6,759,16,2,0,1,Tech,Chat
3538,22,738,127,5,1,0,Tech,Chat
3539,25,604,146,5,1,0,Billing,Email
3540,18,609,129,5,1,0,General,Voice
3541,17,653,216,4,1,0,Billing,Voice
3542,12,630,100,5,1,0,Billing,Voice
3543,6,694,95,3,0,0,General,Chat
3544,26,931,249,3,1,0,Tech,Chat
3545,27,570,45,5,1,0,Billing,Chat
3546,8,1062,82,4,1,0,Tech,Voice
3547,19,953,141,4,1,0,Tech,Chat
3548,42,453,187,4,1,0,Billing,Chat
3549,1,597,176,5,1,0,General,Voice
3550,29,473,57,5,1,0,Tech,Voice
3551,45,498,217,4,1,0,Tech,Email
3552,49,675,147,5,1,0,Tech,Voice
3553,35,618,70,3,0,0,Tech,Voice
3554,40,490,75,5,1,0,Billing,Voice
3555,14,589,124,3,0,0,Billing,Voice
3556,35,933,249,1,0,1,Tech,Voice
3557,48,690,132,5,1,0,General,Chat
3558,45,599,248,1,0,1,Billing,Voice
3559,20,586,172,5,1,0,Tech,Chat
3560,49,483,44,3,0,0,General,Voice
3561,13,626,204,4,1,0,Billing,Email
3562,38,450,63,4,1,1,Billing,Voice
3563,49,559,83,2,0,1,Tech,Chat
3564,46,823,136,3,0,0,Tech,Voice
3565,49,544,118,2,0,1,Billing,Voice
3566,8,718,173,5,1,0,Tech,Voice
3567,43,916,150,4,1,0,Tech,Voice
3568,20,913,112,1,0,1,Tech,Voice
3569,33,763,221,4,1,0,Billing,Chat
3570,26,652,91,4,1,1,Tech,Voice
3571,39,814,59,5,1,0,Tech,Voice
3572,21,552,147,3,0,0,General,Voice
3573,49,590,118,2,0,1,General,Voice
3574,42,579,134,5,1,0,Tech,Voice
3575,43,539,164,3,0,0,Tech,Voice
3576,41,743,108,5,1,0,Tech,Chat
3577,9,448,231,2,0,0,Billing,Voice
3578,24,662,135,5,1,0,Billing,Chat
3579,37,524,92,5,1,0,Tech,Voice
3580,49,379,155,3,0,0,Billing,Voice
3581,41,500,114,5,1,0,Billing,Email
3582,17,365,126,2,0,1,General,Voice
3583,24,751,53,5,1,0,Billing,Voice
3584,21,528,60,3,0,0,Billing,Chat
3585,39,477,183,4,1,0,Billing,Chat
3586,41,820,45,2,0,1,Tech,Voice
3587,39,882,112,2,0,1,Tech,Voice
3588,13,781,139,3,0,0,Tech,Voice
3589,11,739,204,4,1,0,Tech,Chat
3590,46,602,91,5,1,0,Tech,Chat
3591,19,625,165,5,1,0,General,Chat
3592,11,720,112,5,1,0,General,Email
3593,13,523,0,2,0,1,General,Voice
3594,46,622,122,5,1,0,Tech,Voice
3595,45,571,115,2,0,1,Billing,Email
3596,1,550,145,5,1,0,Billing,Voice
3597,40,404,81,5,1,0,Billing,Voice
3598,44,674,87,5,1,0,Tech,Voice
3599,19,764,192,4,1,0,General,Email
3600,12,547,99,5,1,0,Tech,Chat
3601,8,467,5,4,1,1,Billing,Voice
3602,8,607,149,3,0,0,Tech,Voice
3603,45,446,171,5,1,0,General,Voice
3604,12,683,171,2,0,1,Tech,Voice
3605,48,603,83,3,0,0,General,Email
3606,33,707,120,5,1,0,General,Chat
3607,45,574,151,3,0,0,General,Email
3608,26,647,177,2,0,1,Tech,Voice
3609,39,980,150,4,1,0,Tech,Chat
3610,28,301,166,5,1,0,Billing,Voice
3611,5,630,76,3,0,0,Billing,Chat
3612,8,595,0,2,0,1,Tech,Email
3613,25,543,183,4,1,0,Billing,Email
3614,27,617,63,5,1,0,General,Voice
3615,46,357,109,5,1,0,Billing,Voice
3616,23,566,168,5,1,0,General,Chat
3617,30,782,121,3,0,0,Tech,Voice
3618,45,969,162,1,0,1,Tech,Voice
3619,47,875,267,4,1,0,General,Voice
3620,23,517,153,5,1,0,Tech,Voice
3621,49,962,76,1,0,1,Tech,Voice
3622,47,545,33,5,1,0,Billing,Voice
3623,20,628,160,5,1,0,Tech,Voice
3624,18,594,124,5,1,0,Billing,Voice
3625,18,554,37,3,0,0,Tech,Chat
3626,2,563,190,1,0,1,Tech,Chat
3627,4,489,163,5,1,0,Tech,Voice
3628,30,831,119,3,0,0,Tech,Chat
3629,33,799,251,3,1,1,Tech,Chat
3630,36,627,181,2,0,0,Tech,Voice
3631,18,732,60,5,1,0,General,Voice
3632,37,650,190,1,0,1,Tech,Voice
3633,19,942,135,1,0,1,Tech,Voice
3634,47,768,233,4,1,0,Tech,Chat
3635,28,468,176,3,0,0,General,Voice
3636,40,732,149,3,0,0,Tech,Voice
3637,20,561,145,2,0,1,Tech,Chat
3638,49,782,48,5,1,0,Tech,Chat
3639,33,754,89,2,0,1,Tech,Voice
3640,12,613,132,5,1,0,Billing,Chat
3641,15,881,37,2,0,1,Tech,Voice
3642,41,767,148,5,1,0,Tech,Voice
3643,39,372,75,5,1,0,General,Chat
3644,2,889,96,3,0,0,Tech,Voice
3645,29,752,162,5,1,0,Tech,Voice
3646,41,322,86,5,1,0,Billing,Chat
3647,10,587,148,5,1,0,General,Chat
3648,2,596,128,2,0,1,General,Chat
3649,11,506,56,4,1,1,Billing,Voice
3650,13,526,172,5,1,0,Billing,Chat
3651,10,660,175,5,1,0,Tech,Chat
3652,14,812,179,3,0,0,Tech,Email
3653,18,770,234,4,1,0,Tech,Email
3654,9,441,95,5,1,0,Billing,Voice
3655,39,744,3,5,1,0,Billing,Voice
3656,28,650,80,5,1,0,Tech,Voice
3657,3,344,177,2,0,1,Tech,Voice
3658,20,679,115,5,1,0,Tech,Chat
3659,6,904,35,4,1,0,Tech,Chat
3660,27,525,18,5,1,0,Billing,Chat
3661,2,504,205,4,1,0,Tech,Voice
3662,29,426,156,5,1,0,Billing,Voice
3663,38,587,90,2,0,1,Tech,Voice
3664,3,663,232,1,0,1,Tech,Chat
3665,16,518,278,4,1,0,Billing,Chat
3666,30,609,182,4,1,0,Billing,Chat
3667,40,565,165,5,1,0,Billing,Voice
3668,2,776,151,2,0,1,Tech,Email
3669,17,763,171,2,0,1,General,Voice
3670,41,653,237,4,1,0,Billing,Voice
3671,12,642,61,5,1,0,General,Voice
3672,35,332,99,5,1,0,Billing,Voice
3673,43,459,117,4,1,1,General,Email
3674,1,510,154,2,0,1,Tech,Chat
3675,45,634,213,4,1,0,Tech,Voice
3676,15,869,144,5,1,0,Tech,Voice
3677,26,691,157,2,0,1,Tech,Voice
3678,37,678,160,3,0,0,General,Voice
3679,21,853,121,3,0,0,Tech,Chat
3680,49,757,95,5,1,0,Tech,Voice
3681,31,681,124,5,1,0,Billing,Voice
3682,25,713,80,5,1,0,Billing,Voice
3683,23,604,81,2,0,1,General,Voice
3684,24,784,142,3,0,0,Tech,Voice
3685,38,845,91,2,0,1,Tech,Chat
3686,28,539,230,1,0,1,Tech,Email
3687,21,535,128,5,1,0,General,Voice
3688,43,746,201,4,1,0,Tech,Voice
3689,18,694,45,5,1,0,Tech,Voice
3690,36,631,47,3,0,0,Tech,Voice
3691,35,899,113,5,1,0,Tech,Voice
3692,45,570,176,5,1,0,Billing,Email
3693,9,581,90,5,1,0,General,Chat
3694,38,963,113,1,0,1,Tech,Voice
3695,30,526,179,2,0,1,General,Voice
3696,44,503,96,5,1,0,Billing,Voice
3697,34,713,74,5,1,0,Billing,Voice
3698,32,371,162,5,1,0,General,Chat
3699,3,757,41,5,1,0,Tech,Voice
3700,3,639,97,5,1,0,Tech,Voice
3701,28,793,126,2,0,1,Tech,Chat
3702,44,835,151,5,1,0,Tech,Chat
3703,15,844,169,5,1,0,Tech,Voice
3704,41,673,178,5,1,0,Billing,Voice
3705,23,519,101,5,1,0,General,Voice
3706,40,527,177,5,1,0,General,Voice
3707,11,613,150,5,1,0,Billing,Voice
3708,48,656,163,2,0,1,General,Chat
3709,32,393,81,2,0,1,General,Chat
3710,36,797,159,5,1,0,Tech,Chat
3711,33,690,110,2,0,1,Tech,Voice
3712,24,763,122,2,0,1,Tech,Chat
3713,39,507,129,2,0,1,Billing,Chat
3714,34,641,246,4,1,0,Tech,Voice
3715,28,427,65,5,1,0,General,Voice
3716,37,727,191,2,0,0,Tech,Voice
3717,7,803,205,1,0,1,Tech,Voice
3718,4,477,169,5,1,0,Billing,Chat
3719,37,692,87,5,1,0,Billing,Voice
3720,1,1118,221,1,0,1,Tech,Chat
3721,1,599,100,5,1,0,Billing,Voice
3722,47,743,161,5,1,0,Tech,Email
3723,20,613,127,5,1,0,Tech,Chat
3724,19,805,97,5,1,0,Tech,Email
3725,29,971,152,4,1,0,Tech,Voice
3726,10,1042,232,3,1,0,Tech,Email
3727,18,959,135,4,1,0,Tech,Voice
3728,28,651,238,4,1,0,Billing,Chat
3729,35,599,109,5,1,0,Billing,Voice
3730,43,424,124,5,1,0,Billing,Chat
3731,47,538,46,5,1,0,General,Email
3732,31,524,86,5,1,0,Billing,Chat
3733,27,736,106,5,1,0,Tech,Chat
3734,11,463,100,5,1,0,General,Voice
3735,49,863,62,5,1,0,Tech,Voice
3736,49,517,74,2,0,1,Billing,Voice
3737,38,507,102,5,1,0,General,Voice
3738,5,464,191,1,0,1,Billing,Chat
3739,8,784,30,5,1,0,Tech,Chat
3740,34,729,0,2,0,1,General,Email
3741,48,748,14,5,1,0,Tech,Voice
3742,12,792,69,2,0,1,Tech,Voice
3743,38,782,158,5,1,0,Billing,Voice
3744,1,930,98,1,0,1,Tech,Chat
3745,31,838,97,5,1,0,Tech,Voice
3746,4,831,96,2,0,1,Tech,Chat
3747,49,477,7,5,1,0,General,Voice
3748,45,465,171,2,0,1,General,Voice
3749,50,566,198,1,0,1,General,Chat
3750,5,775,99,2,0,1,Tech,Email
3751,30,622,125,3,0,0,Tech,Chat
3752,24,634,127,5,1,0,General,Voice
3753,3,516,55,5,1,0,General,Voice
3754,11,919,93,4,1,0,Tech,Voice
3755,45,543,227,4,1,0,Billing,Email
